H0_samples,cosiota_samples
7.602617220239754658e+01,-9.089738237481215233e-01
1.352806004068052346e+02,-4.148542242799520552e-01
7.562882642923624132e+01,-9.237849345372176613e-01
7.239444410002984398e+01,-9.539931444260072446e-01
7.228967699647462553e+01,-9.252932381927841954e-01
9.056344525845396731e+01,-6.926166981775830900e-01
7.426588427764001210e+01,-7.996363669684966036e-01
1.006062823881663917e+02,-5.714792364808729541e-01
7.530370191398026236e+01,-9.223769540409725298e-01
7.377316693383855295e+01,-8.334269861228875698e-01
7.354194923062858891e+01,-8.863621693872806295e-01
7.247561756301477942e+01,-9.006002275724900308e-01
6.830333481428660036e+01,-9.897759712942583166e-01
8.980214093736435643e+01,-7.714620595712741169e-01
8.118821383452896612e+01,-7.705782249911335979e-01
8.918859829693602137e+01,-7.624597317453559731e-01
9.659148925996952073e+01,-7.808058944636695475e-01
6.749676939575334700e+01,-9.631630304540931276e-01
1.509148215635536587e+02,-4.602261184234371361e-01
7.214523316016600063e+01,-9.023193768181287933e-01
6.390066337385889028e+01,-9.371044509821840895e-01
6.314853834678525146e+01,-9.441661724307308656e-01
6.395162260560415746e+01,-9.968410161862530927e-01
8.063146213482471580e+01,-8.392836832000446501e-01
8.064510228075643283e+01,-8.261812146662906864e-01
1.279037881407901125e+02,-4.418192055513397998e-01
6.587104074678602217e+01,-9.744236149619782683e-01
8.539404959411831442e+01,-7.940244173738785216e-01
6.815543614938033556e+01,-9.188241205967210279e-01
6.504000866842928019e+01,-9.331425042281144000e-01
6.759963626438343454e+01,-9.453637404249146670e-01
5.979313533117701240e+01,-9.775374605662244809e-01
6.400108952342047530e+01,-9.634555430646547514e-01
8.537790141987717618e+01,-6.263917140100098147e-01
6.217867104597142713e+01,-9.163782886686780982e-01
7.255051389869754530e+01,-9.062641982246159023e-01
7.687015509096158894e+01,-8.737491638897232349e-01
7.375172842285861918e+01,-8.809480181568365431e-01
6.339886429433637716e+01,-8.977100870372191066e-01
6.894733779485692082e+01,-9.922688325723636460e-01
1.202597653375779601e+02,-4.310975733379212582e-01
1.032253945802683575e+02,-6.502373066841486970e-01
6.614820135588757921e+01,-9.579213679298578255e-01
7.902077056171968650e+01,-8.207721646313044239e-01
6.650985142388284999e+01,-9.660991074750987506e-01
8.172388877194663337e+01,-7.347789969876424854e-01
9.945689931765026870e+01,-6.135201401468115545e-01
8.434139561032918664e+01,-8.015041947899044228e-01
8.454609356151968313e+01,-7.651801374953317580e-01
8.930627618557412006e+01,-8.413145898274745349e-01
7.535481003887571205e+01,-9.210008633589326088e-01
7.408618466152344695e+01,-9.749323916002060608e-01
1.033923557850852006e+02,-7.060085296440680169e-01
7.485807890938431797e+01,-8.747660991868283498e-01
7.104511305225264550e+01,-9.227922801194337055e-01
1.569899482315645400e+02,-3.987623322938254611e-01
8.034003694206847968e+01,-8.263314662743685979e-01
6.704107741250835772e+01,-9.495961854011478742e-01
7.863434395227116624e+01,-7.781442134808284061e-01
6.052330724739660184e+01,-9.882283424101599989e-01
6.956034996198478382e+01,-9.664657985899763881e-01
6.359485583396198649e+01,-9.978222239687669637e-01
7.185926617774300951e+01,-9.590288619722964203e-01
7.366675032206849494e+01,-9.116977056749330233e-01
7.001547431771416541e+01,-9.683415385960569832e-01
6.601552668725538808e+01,-8.984634238601783007e-01
6.975340794635971520e+01,-8.988653694310589914e-01
7.326822919704140702e+01,-8.964441896192623105e-01
6.693101282219303982e+01,-9.926076628881164154e-01
7.415686724922832695e+01,-9.591306854061378839e-01
7.027233250410985477e+01,-9.388188761492001211e-01
8.364511315683957093e+01,-7.623567935775227289e-01
6.448229662025690345e+01,-9.055768842993857648e-01
9.207861142364174611e+01,-6.405746200992137318e-01
7.171211521463504823e+01,-9.592240604427502149e-01
6.175483246049828523e+01,-9.895321367373397514e-01
1.112376600102141850e+02,-5.722451718246636121e-01
8.216362490353387216e+01,-7.269602271031877505e-01
9.602382700965773665e+01,-6.652639170943256408e-01
6.710834436667498437e+01,-9.769453383587215489e-01
6.626118319683277491e+01,-9.589451971262005214e-01
7.100042472196645349e+01,-8.771455588704365480e-01
6.373104471719167918e+01,-9.990052515916943987e-01
8.461040899270783200e+01,-7.038406046668750360e-01
7.581810168927538029e+01,-8.162934197365582234e-01
6.951674254169748224e+01,-9.219649408143444358e-01
7.262545792529272148e+01,-8.341415233141551422e-01
7.175312363651615044e+01,-8.338986811347786077e-01
6.416093218590613390e+01,-9.260989280675063773e-01
8.518092647245531168e+01,-7.766952069958065197e-01
7.420813852534790556e+01,-8.471196788862569438e-01
7.402847529156288431e+01,-8.715570006059495389e-01
9.031850444514881815e+01,-7.038177930925513248e-01
7.263438039510849364e+01,-8.441226856886172580e-01
6.743725084500904643e+01,-9.750163032899148430e-01
8.595526943316413337e+01,-7.947147540034776858e-01
7.676685890083354025e+01,-8.460456253332707677e-01
6.598659805147482871e+01,-9.853278511846071952e-01
7.415594569295093663e+01,-9.481214335591096054e-01
7.091141714665386075e+01,-9.918274690257665727e-01
8.415251558011938471e+01,-8.281545646610013467e-01
7.273169628975328749e+01,-8.648699197761018365e-01
8.462707755524196784e+01,-8.309919775453676882e-01
7.981747012788538598e+01,-8.203733850473632350e-01
7.308969177229241154e+01,-9.144784513326166264e-01
8.317218241947534807e+01,-7.042847043659931083e-01
7.258259830082573671e+01,-8.026238538742062056e-01
1.196500970653078042e+02,-5.631836631845275054e-01
6.501878736947743676e+01,-9.979610975672161821e-01
7.831614204939094748e+01,-9.223878526023420177e-01
7.896996314601140909e+01,-8.432115253069225602e-01
6.856268503926217761e+01,-9.695507362685557018e-01
7.509720937118851225e+01,-9.113726028075589403e-01
6.918035250257516111e+01,-8.740971271277306887e-01
9.009409818644924428e+01,-6.886587151128834572e-01
6.793952829780494085e+01,-9.324959049931329513e-01
6.462956997432044659e+01,-9.171627739749051988e-01
6.951560697688297807e+01,-8.751541579398441906e-01
6.480475811812974030e+01,-9.612704321150497000e-01
9.369843718987026193e+01,-5.308251333735520827e-01
6.611458771918098876e+01,-9.989001645855295486e-01
7.152471083565244214e+01,-8.923703272228842298e-01
6.235923078498937855e+01,-9.129906980323434507e-01
5.883002018832393532e+01,-9.296210993356172070e-01
7.667248858672220990e+01,-6.673674832299625326e-01
6.030811676830308699e+01,-9.434861888281508291e-01
6.616761845232120720e+01,-9.195663659537222090e-01
6.384315303372597583e+01,-9.533132568359258263e-01
7.700195979537376445e+01,-8.412725064427508670e-01
7.711935173527072607e+01,-8.493164591719745138e-01
7.927808389766167352e+01,-7.638175216343346952e-01
7.205938349542005028e+01,-9.625877060481069503e-01
6.249167250746848623e+01,-9.562592026214277174e-01
6.645921746530312646e+01,-9.623545758065230604e-01
6.894247063839571865e+01,-8.429345676768766893e-01
7.940698577070295983e+01,-7.476990881976687264e-01
6.968474531115646187e+01,-9.259317003125093759e-01
7.706236154785237602e+01,-7.727407595452958633e-01
6.119786015469092177e+01,-9.974272462241744464e-01
8.810153037671983611e+01,-7.193518932637129604e-01
7.505684749836925107e+01,-8.192147989885455450e-01
6.669147277392444551e+01,-9.273831287534272105e-01
7.090285060693878449e+01,-9.262754500237773136e-01
1.239456897978714522e+02,-5.871134757817270122e-01
7.426527878602058763e+01,-9.486770901672862966e-01
9.220847777659101041e+01,-6.631501993371766712e-01
8.342150300372773586e+01,-8.509192148930042610e-01
6.745657815954101011e+01,-9.995259183763854915e-01
8.310849426346334212e+01,-7.863537230407504630e-01
7.313760141624405264e+01,-9.930584684598540157e-01
7.752354311805005693e+01,-8.442529148270871975e-01
7.283986214527688219e+01,-9.513003736027457746e-01
5.901422755187208224e+01,-9.855530397293522649e-01
7.985332461181289432e+01,-8.165259620355750370e-01
8.533490486003498177e+01,-8.376035542816051560e-01
7.400272919441513864e+01,-8.542914221437482025e-01
7.797742250075997106e+01,-9.063933726985311523e-01
1.268589853110272969e+02,-5.405059334764347190e-01
6.960767743595503987e+01,-9.567567457637528028e-01
7.480515082157381812e+01,-8.426376398670371026e-01
7.692242578447573464e+01,-8.548389597655153826e-01
7.905239652125901273e+01,-9.215648394606318350e-01
7.227543958416900693e+01,-9.130503545103653140e-01
9.993406492822221310e+01,-6.907315033826878503e-01
7.450080683021430161e+01,-9.760639903916826787e-01
6.984548017776033646e+01,-9.617940674944031043e-01
6.533697085374552671e+01,-9.749417956767668647e-01
6.862062025368612694e+01,-9.679562889213779719e-01
7.725544684260644601e+01,-8.419658424902846106e-01
8.532237358316974962e+01,-7.456680346768702616e-01
6.535104330937727468e+01,-9.365069220481957446e-01
8.066146003904418649e+01,-8.032765147118641202e-01
6.619481299653833162e+01,-9.369194960871652933e-01
7.288889597317594848e+01,-9.304303538047351552e-01
6.318089784051181823e+01,-9.638331188403188587e-01
5.972015196378632140e+01,-9.668084959978040516e-01
7.289584078221268726e+01,-9.998956163450783974e-01
8.832284486734855022e+01,-7.941862744453663803e-01
5.992805362590224405e+01,-9.476950998141039362e-01
7.415994153408033185e+01,-7.382316454293824659e-01
6.849043208605689870e+01,-8.644822353468837317e-01
5.414532090846772405e+01,-9.993053870888748413e-01
6.084767687928909652e+01,-9.880663002736566058e-01
6.207030412163815924e+01,-9.133431950925375853e-01
6.066627912149797197e+01,-9.466921224742194108e-01
6.464012031338904762e+01,-9.546032992795543404e-01
6.591768713069502894e+01,-9.117126457275531726e-01
5.849456032353452883e+01,-9.595620748999414973e-01
8.214086316689672174e+01,-7.135533958233892804e-01
1.050420943069838700e+02,-5.942099786375176773e-01
7.616415402064050966e+01,-8.930778948123597738e-01
7.539958657765318151e+01,-8.193848489857574746e-01
6.703312695154363610e+01,-9.820442171307860457e-01
8.543136817284747053e+01,-8.304294625630597171e-01
9.552400963924731059e+01,-7.290249732479189282e-01
7.090697559129527860e+01,-9.898551627945928466e-01
7.183687980061291967e+01,-9.994929087508125365e-01
1.144652242905316086e+02,-6.665406459056788524e-01
7.678681955086922528e+01,-9.463277543893354737e-01
7.037508677041502381e+01,-9.611711831996641031e-01
8.457669078860320155e+01,-8.069474736447668217e-01
9.887320882095691843e+01,-6.982565508614386740e-01
6.878623956991063437e+01,-9.705650437184767387e-01
7.088261305746711116e+01,-9.355769137494711618e-01
7.754914159896580372e+01,-7.646730118620712613e-01
6.931260922411432546e+01,-8.692211597019351421e-01
9.194835721422516883e+01,-6.288798124513572674e-01
6.367740638357454941e+01,-9.639283828883374872e-01
8.135528347748059730e+01,-6.769153097314544176e-01
8.720241829170700498e+01,-7.524858944852530485e-01
5.941976167828818944e+01,-9.325170462261834770e-01
6.554246149003417088e+01,-9.846593102867278180e-01
9.077440278766196968e+01,-6.765515291826339483e-01
9.596189318791564915e+01,-6.395276055206751131e-01
7.258604655025541774e+01,-9.342848986168790226e-01
7.442751985534015091e+01,-8.793595143881195453e-01
8.137417319443571273e+01,-8.432729425582291549e-01
7.192258193921712461e+01,-9.247765017673270638e-01
9.054460177746153704e+01,-6.418643954633943549e-01
8.153140917915402497e+01,-7.658684577804169002e-01
8.127167179264108654e+01,-8.039142614803977960e-01
7.286941173899529645e+01,-9.749394667944512038e-01
7.822523200811225763e+01,-8.382767740889870423e-01
7.025390097546618051e+01,-9.314514445000452447e-01
8.016422415537195434e+01,-8.038020022818715971e-01
6.461325455712783139e+01,-9.841404253197750807e-01
6.299994894574870585e+01,-9.748774430740207997e-01
7.267720632469992381e+01,-9.135919690651201908e-01
6.987034017723905777e+01,-9.423958621636470134e-01
7.340624852220409480e+01,-8.507962318133871493e-01
7.165282947499207467e+01,-8.870039865356218467e-01
7.272475211346379353e+01,-9.119677401954853213e-01
7.543622521321151453e+01,-8.352784042240402052e-01
7.097291909903121621e+01,-9.154467720991030788e-01
6.223058555918962043e+01,-9.957061927380231880e-01
1.208876420519448942e+02,-5.030626970766911565e-01
7.353228337950808680e+01,-9.294030768518617425e-01
6.944485801214155174e+01,-9.282046870976792263e-01
7.505294426785873441e+01,-9.888162889170502012e-01
7.150837087605103193e+01,-9.201139207395176989e-01
7.007540067866884215e+01,-9.486569443775720867e-01
7.324303545902012047e+01,-9.539880555815610785e-01
7.564216198043069994e+01,-8.351394276545137663e-01
6.436901572663722959e+01,-9.860978915803167988e-01
6.498436340337039496e+01,-9.505575208039733770e-01
1.004363079820833065e+02,-6.483503385437880961e-01
7.093325350621273628e+01,-9.316484052119280435e-01
7.780410683555565754e+01,-8.304845429695569825e-01
6.348487675481629822e+01,-9.860731882982292085e-01
1.153435070298423852e+02,-5.613108254285521515e-01
9.716666373865164985e+01,-6.264516346554170889e-01
7.162194655546952049e+01,-9.568037395529348510e-01
6.965498110125818698e+01,-9.284742611604968054e-01
7.251906392545261326e+01,-8.636242752664421429e-01
6.253444922089464342e+01,-9.636645668692340738e-01
7.294854650834214738e+01,-9.621000440818606725e-01
7.169220738136517923e+01,-8.493369144718053709e-01
7.508099353481391347e+01,-9.133355068662034615e-01
5.609400557534694798e+01,-9.532486651009626222e-01
6.053113100878837116e+01,-9.633839686664849022e-01
6.628038460453495873e+01,-8.623798684078276544e-01
6.178106628717101501e+01,-9.598698637129760014e-01
6.167330472833834420e+01,-9.540269391552443912e-01
6.896534427536805367e+01,-9.932897214446252399e-01
7.174033145519641153e+01,-8.876622928011664859e-01
7.319887686882222511e+01,-9.553460195680220091e-01
8.680504780137025023e+01,-7.874940743391475317e-01
8.039799015672342364e+01,-7.747104718761874675e-01
6.276963944175757604e+01,-9.663983629179143664e-01
8.313263463881420989e+01,-9.085800577607747730e-01
7.351193699642769275e+01,-9.438745341009030509e-01
9.555519085188865347e+01,-6.617768853659558026e-01
7.911481706435044714e+01,-8.514084298291232367e-01
1.096312733431942519e+02,-6.224063606559512296e-01
8.293111820120689970e+01,-8.416553135541403607e-01
1.118933654868019829e+02,-6.169609746196687006e-01
9.930883928324442422e+01,-6.667020393321007043e-01
7.903230705780136134e+01,-8.697313076185094749e-01
8.144815141728196295e+01,-8.796823453155933059e-01
7.916435317811654215e+01,-8.866855631423705697e-01
1.000747649639104679e+02,-5.765476096406901840e-01
1.213868910934014878e+02,-3.473045813116015235e-01
6.787896817567464325e+01,-9.690506944522814248e-01
7.932260003899068579e+01,-8.403748647446446229e-01
7.036823838995441349e+01,-8.494694808701991340e-01
6.308506647997694472e+01,-8.837336665290982385e-01
9.343576539820361404e+01,-7.288894651632078503e-01
8.351671914755438308e+01,-8.678357928165530977e-01
9.427595931881212721e+01,-6.764740381435300209e-01
7.921272354056534937e+01,-8.554045850339009327e-01
8.606014152410133988e+01,-8.154252871406841852e-01
8.899232258128505180e+01,-8.479066434246491646e-01
7.927179074049595897e+01,-9.729404708367290766e-01
7.521427854568167959e+01,-9.272818287206984200e-01
6.599303358142546472e+01,-9.261752068963889917e-01
7.305003017393946152e+01,-8.431769695893038818e-01
8.757993492846794936e+01,-6.914489817560325324e-01
7.384444979624214511e+01,-9.753178675097616823e-01
7.251642933910684974e+01,-9.615689064357915150e-01
7.740252800757903628e+01,-8.779264597826774708e-01
8.304100988789448934e+01,-8.255926658630257098e-01
1.174964636625563656e+02,-5.800526128933168879e-01
8.524012854332309530e+01,-7.582625074911810703e-01
6.878755616909482740e+01,-9.815341005951410125e-01
7.439188472141788111e+01,-8.870289367190598018e-01
6.642151228251093187e+01,-8.916476447973139541e-01
6.305149683149618767e+01,-9.492974885558693732e-01
1.074747758143814593e+02,-5.218715628667807138e-01
6.560681591681233726e+01,-8.911616952206011799e-01
7.059957146186040688e+01,-8.616914385794707254e-01
6.594832370818798495e+01,-9.687725173315951954e-01
6.525223392747189166e+01,-9.479608839988992175e-01
1.044973133787234048e+02,-5.860322527635647427e-01
8.752633183431393604e+01,-7.240937415991350878e-01
1.264559076588074902e+02,-4.391133979030329981e-01
6.903297068925962776e+01,-8.929759391602387630e-01
6.880297899817941243e+01,-9.261784987579951833e-01
6.987541107224618031e+01,-9.794996725718799757e-01
6.562594611255151733e+01,-9.848189342145368119e-01
8.709751198764858771e+01,-7.169566719612856520e-01
1.258254467303596442e+02,-4.623899314153814832e-01
7.852074956511518167e+01,-8.343949766533919066e-01
7.158632887300946379e+01,-8.133648403063735710e-01
6.316438159941981922e+01,-9.592711467716082963e-01
