H0_samples,flat_z_H0_samples,250kms_uncert_H0_samples
9.477673833516823265e+01,7.080380853527287854e+01,6.923081659415295519e+01
6.724373380897208108e+01,7.943465256674565467e+01,7.269417714814993303e+01
6.931866986058621194e+01,7.824330738920772887e+01,7.228895781954643951e+01
7.167993397801397748e+01,6.906246979751119852e+01,6.251929398721161135e+01
8.111714327241611500e+01,8.004019561364539470e+01,9.390053119320099029e+01
7.720609855753694717e+01,8.130826500032372905e+01,6.277178309871312223e+01
6.511274120773390450e+01,8.563118688125285871e+01,9.248318247858864538e+01
6.725678868030982471e+01,9.701293940329777854e+01,6.167314766814357085e+01
7.855852540143594354e+01,1.079303422583444245e+02,8.143745722218017136e+01
6.811339682493681380e+01,1.100052823343056616e+02,6.376322030092241278e+01
7.529382638219038881e+01,9.946169820174398524e+01,8.053363446598491748e+01
9.083746736193820936e+01,1.032189721979402464e+02,7.865217749893461985e+01
7.386875348799947005e+01,1.020964667705776208e+02,7.296599037571490953e+01
7.878820258288503453e+01,1.082755268858214066e+02,8.011394131035721955e+01
6.992574089059870346e+01,1.099860990028539618e+02,6.233845122105849867e+01
6.844574126891787103e+01,1.018429025023564236e+02,8.065193886909528942e+01
7.999451327179217230e+01,1.020520173168131919e+02,6.844053622855973629e+01
7.642763594458959631e+01,6.641299683975884705e+01,7.273562181382015979e+01
7.445299382399383603e+01,9.217395533495373172e+01,9.000213838573985470e+01
6.331933550270843369e+01,1.292862471408860472e+02,1.383063661912730424e+02
8.214008543951952390e+01,6.880708589319954172e+01,8.143511340513397556e+01
9.624306277738591575e+01,7.419639383838580216e+01,7.518973147343322694e+01
9.716627301831911723e+01,7.212959637973534655e+01,7.075202262212818027e+01
9.929608716877541497e+01,7.585534930303352041e+01,6.631844987139444925e+01
7.307177869017836258e+01,7.712015862462308746e+01,7.020154128566275631e+01
7.069122163484823318e+01,1.096406841466666719e+02,7.093917897925587113e+01
6.910844047424700420e+01,8.224549854430068763e+01,8.636568717435132214e+01
8.247765492057827430e+01,6.773073629771181459e+01,7.604783376217649504e+01
7.088470772009699772e+01,6.512931957240542147e+01,7.132270382656349739e+01
8.016924420926568473e+01,7.693269445022738751e+01,6.575505692372524891e+01
1.241028050698456582e+02,6.672804765238099378e+01,8.010827834108556544e+01
7.120510712049710378e+01,6.149725576283831430e+01,1.129395491092645187e+02
1.024894493546346865e+02,8.449496425678883327e+01,7.200709711501600907e+01
7.136652369239645566e+01,8.483438386494127315e+01,1.449486764266929129e+02
1.361718417420252081e+02,9.680963548337101088e+01,7.630264244001175200e+01
1.051546788291074961e+02,6.560735623028440955e+01,6.204616168552715294e+01
8.097151181119765795e+01,8.225756680475066673e+01,6.588349368681353724e+01
6.720587016908064015e+01,7.145187716897355301e+01,8.100481215551208436e+01
8.952077103769408950e+01,7.838101859798661053e+01,7.727398099831634681e+01
7.191055808150007067e+01,8.829928049461504713e+01,8.586283114725377175e+01
7.144762781677277985e+01,8.852530462610758377e+01,7.779466962557278009e+01
6.448153630319741580e+01,8.909980693705827548e+01,6.274501264989657301e+01
6.179988078884498037e+01,9.098972370591263825e+01,7.310908824518647009e+01
8.117193750380917550e+01,1.033524514175993403e+02,7.050856319853403420e+01
7.751998396865621999e+01,9.971071231860264561e+01,7.639632132121023744e+01
6.742783011544904070e+01,9.570531117747799499e+01,7.864756033171377680e+01
7.493314423257439216e+01,9.100216142860419666e+01,9.808701546729487575e+01
7.465909484812335961e+01,9.140297303008327390e+01,1.413046257403495929e+02
9.839110832826149533e+01,7.558167981898645849e+01,8.088285429173492957e+01
8.763715976506247785e+01,7.536753846763923548e+01,1.139503496983211761e+02
7.358411125066315606e+01,8.387313370830318604e+01,6.756448627888696024e+01
9.268294167583509591e+01,8.706673672357726446e+01,8.005263761823685797e+01
6.315639393850192107e+01,8.928638482475105320e+01,7.418678375744025288e+01
6.698101418999785039e+01,8.513908539867794900e+01,8.239832220272215579e+01
7.203305391364443722e+01,8.488796280109318104e+01,9.904125073103084276e+01
8.527059799986501787e+01,7.671622594809529971e+01,7.026740180291588445e+01
8.385309032049516986e+01,7.125663953957487706e+01,6.455550643937374389e+01
6.647164236661811287e+01,8.988174956074715283e+01,6.906080485295490234e+01
1.056531994388219005e+02,1.080034143205369617e+02,7.117728403663763004e+01
6.693086508779687449e+01,7.897484901233603694e+01,8.685942809469536030e+01
8.143167339277228223e+01,7.439603287246123386e+01,7.919325831448230701e+01
6.899057098739118032e+01,7.999635811436387201e+01,9.054689232393626241e+01
8.346170532789425067e+01,9.575978027906971590e+01,7.147144399543746829e+01
9.856263285075175418e+01,9.472396650574094679e+01,8.566550573789416489e+01
6.783406947285968158e+01,9.060643217259084281e+01,6.878101780215598637e+01
7.181431215859323913e+01,9.320939025732000971e+01,6.739019878481346382e+01
1.048840219902064916e+02,8.499086483016741056e+01,7.953339346279776123e+01
8.299392691342848138e+01,7.591520507698713516e+01,6.871453117280303502e+01
6.025810529821995942e+01,7.191536273551959368e+01,9.121701103812870315e+01
8.894200902313711765e+01,8.530676921730410811e+01,7.294027978435129000e+01
9.174521171013729770e+01,8.878469722383727003e+01,8.486372166974190634e+01
8.443205105177895575e+01,7.876627529320016663e+01,7.695390597507258690e+01
6.787400948056432526e+01,1.080537467846341002e+02,6.845746912747144108e+01
6.804657588200988982e+01,9.285202729618545447e+01,7.985724869481515498e+01
7.612446311121232156e+01,8.480775795369473258e+01,6.567515197669894178e+01
7.944681496813856825e+01,8.036133595163266818e+01,6.009711245297729221e+01
7.946764230681955610e+01,9.426085333905724895e+01,7.439005323448471074e+01
7.346314364621838422e+01,9.490620444791044008e+01,7.254614012327034800e+01
7.562610029759015617e+01,9.540363051478189504e+01,6.412459529559150440e+01
8.362692185229586528e+01,7.334389428189331284e+01,8.105659096710324718e+01
7.359297746835677856e+01,6.881672073354688735e+01,9.070658165198643985e+01
7.084413162055921021e+01,8.150919618955551016e+01,7.149964902913532683e+01
6.527231095194551358e+01,8.274087664241093876e+01,6.868658341441451398e+01
7.450172436748852078e+01,7.676984566112363950e+01,7.082927941623690060e+01
6.502496830335213929e+01,6.624897565513700215e+01,7.566969092756121995e+01
6.353956994602825858e+01,7.999387572269714042e+01,1.002514936201103239e+02
6.553517125322207448e+01,8.320767221860090501e+01,7.277665743609401261e+01
6.264836895337665368e+01,6.701516768504241384e+01,9.798320128214760416e+01
5.712852444136625962e+01,7.770686805850606049e+01,8.151719173836436028e+01
6.174735830960344884e+01,7.717664001176582644e+01,1.036677570149600456e+02
9.556035038951657157e+01,7.986600938858906318e+01,8.056442926243062175e+01
9.710226550549317892e+01,1.062011766829351131e+02,8.571924222792651449e+01
7.374863548012062608e+01,6.616412836080417037e+01,5.902681984069826626e+01
9.132888223421224438e+01,7.048732057817024099e+01,6.014495309446414950e+01
1.109809549836030271e+02,1.119198695548254250e+02,6.543051874675730062e+01
6.240891173853920293e+01,1.154332182607931685e+02,8.867998152144643598e+01
7.610485159778845343e+01,1.128647637183587591e+02,6.883452287736133712e+01
7.226614247345467845e+01,1.159935668375612039e+02,7.677259108992524261e+01
8.600445292363640704e+01,1.027428171018898837e+02,6.625367947751045961e+01
7.284963222304673991e+01,1.108245868985763707e+02,7.867955924876275731e+01
7.764869183568634980e+01,8.164779189000907422e+01,6.538744993700211694e+01
7.501642769432531566e+01,7.348126138672778040e+01,7.064569392708378359e+01
1.061624605649763851e+02,7.173097815001634103e+01,7.750588394715585139e+01
1.069429739828689918e+02,9.824028511663738072e+01,7.312161430123471462e+01
7.041392076367893083e+01,9.995490106023291332e+01,6.869697638340124968e+01
9.518971178951434808e+01,7.864906291449059950e+01,9.325973526316079187e+01
8.360054091850150826e+01,7.920998285579280207e+01,1.102777923029444764e+02
7.620559259497987625e+01,7.889835116140386617e+01,7.777072462152392518e+01
6.817296374452436680e+01,8.137861863773467519e+01,7.879567878387325663e+01
7.581519533588266313e+01,8.097641700048599489e+01,1.168762772084777026e+02
6.930097708478099605e+01,6.497488077362331182e+01,6.944825947840288904e+01
8.114265306681865297e+01,6.303028409352151584e+01,8.172910083180885010e+01
6.498347804987022869e+01,7.781180374194573801e+01,9.944768081651044156e+01
6.938556006554412647e+01,6.398487648933713956e+01,7.013949586171737849e+01
6.722710682533239890e+01,6.936615844380429508e+01,6.163195745011477555e+01
7.014591929293332839e+01,6.125748474790054843e+01,6.088055521187202146e+01
1.058739772587571792e+02,7.186650238893146536e+01,7.403083800111454593e+01
7.010476745551774513e+01,7.219493652562249508e+01,9.142406804773123952e+01
8.240216744856098785e+01,6.206851874480458520e+01,8.237109836389709017e+01
8.037419873129643122e+01,7.739589462425857391e+01,7.370374796118693439e+01
6.351239943381235520e+01,8.023262956077132912e+01,7.200877035877405774e+01
6.598170940243764448e+01,7.039783328006124918e+01,7.909243207288723454e+01
6.482503627200374297e+01,7.355282246187533701e+01,9.808417755374068747e+01
7.079453308104159248e+01,9.982315718355424394e+01,1.254573785993497950e+02
5.698157389734915057e+01,6.874242218732999277e+01,9.929481136958035847e+01
8.062777339898740081e+01,1.082443390784215751e+02,9.687814721240465587e+01
6.965809563623274414e+01,1.115700153254456382e+02,5.834908749271031070e+01
6.389201281432693946e+01,9.232836296649483643e+01,6.446262537353514688e+01
6.793041069254279307e+01,1.307840350778553784e+02,7.432515848477373765e+01
7.515117802848673989e+01,1.477984809197315315e+02,7.518581459089047314e+01
1.188091670702332863e+02,1.308278253354155822e+02,8.167999891539997748e+01
7.710602241546405367e+01,1.332503495575238333e+02,6.787421467089150440e+01
9.477620940061405008e+01,1.389081947705350899e+02,8.200238547106764031e+01
9.434133765343449340e+01,8.382769413270695225e+01,7.614615108988560621e+01
8.373434536681810414e+01,7.695468002838654797e+01,8.447030694650676708e+01
8.459827421375618428e+01,7.207099845637934266e+01,8.628769854592428601e+01
6.883162233764038263e+01,7.039816259950487165e+01,7.285151443590115150e+01
7.078787455376091486e+01,9.786047090645021740e+01,8.545993919066911815e+01
6.952077378472348812e+01,9.723209394797670768e+01,7.920466700210680244e+01
7.959105219466310643e+01,7.560136154270888653e+01,5.728970663189912926e+01
7.225936152698078274e+01,1.395426997632733901e+02,5.828485534838780069e+01
6.012703238710994214e+01,1.340100060012138670e+02,8.149733008897980824e+01
6.831451984730757943e+01,1.348733066436983563e+02,1.117312601017224267e+02
6.185040919196453757e+01,1.240971834444164301e+02,8.175858875480707866e+01
1.059842765487387481e+02,1.297394707503371194e+02,7.559565838367473134e+01
8.069774082612973132e+01,1.122683241022607206e+02,7.655728948020220059e+01
9.447433822000297710e+01,1.073917142762893349e+02,1.190621138504083376e+02
1.033902649728430703e+02,1.243085771280552336e+02,1.028463049483879956e+02
8.710016729029642590e+01,1.307565072064379024e+02,1.447964706460470552e+02
8.373399553924443239e+01,7.774153950488198461e+01,8.238264269415866181e+01
6.270386319127634778e+01,7.666120420719443018e+01,8.248624116264379325e+01
9.022609372230522240e+01,7.142538614887511983e+01,8.127149295791036820e+01
9.126353310316912371e+01,7.731879926353332166e+01,1.023089391631694411e+02
7.213147500668051748e+01,7.319525442919540126e+01,9.515760074777446675e+01
6.801014740832961536e+01,7.599941518454816958e+01,8.328409497053766586e+01
7.405731117910670491e+01,7.341890210256443083e+01,6.561763169067525325e+01
7.384462074851704472e+01,7.752105624652048732e+01,9.145629977319686077e+01
6.688004128933722825e+01,7.203210769406335601e+01,6.891197285070816747e+01
1.080543667732550404e+02,6.890992216805244652e+01,1.119776353637117552e+02
6.573083770409152748e+01,7.049237282802310745e+01,7.298548224549361407e+01
9.948399985740965690e+01,6.668805042871952082e+01,1.070984571269750347e+02
6.875910269895024385e+01,8.462586877847994060e+01,1.076485102081561109e+02
8.463787912333516772e+01,8.801058057399183099e+01,1.362837286223977173e+02
9.284777955862844578e+01,6.779021752782993815e+01,8.575257178350317133e+01
7.476806706505128375e+01,6.646847116052575188e+01,6.125207914884781246e+01
6.693081779104447548e+01,7.689681889750900723e+01,6.574076799320566522e+01
6.910670364977977442e+01,7.084504323830880423e+01,1.299272276484101951e+02
7.828986116973040055e+01,6.292860246757495446e+01,6.726220039874982604e+01
7.640120390575350484e+01,7.294178524718384438e+01,6.040194105786781620e+01
6.378761509805088536e+01,7.900401665633067694e+01,6.010816511108409088e+01
6.638875349249165936e+01,8.431269008594867387e+01,6.595202169830390915e+01
6.642256449279133790e+01,8.149462386457994967e+01,7.842697262942675707e+01
7.299950175463033020e+01,7.359304462972913541e+01,6.849674605531974692e+01
1.076751707008340162e+02,7.819739662041173744e+01,6.724001531999010695e+01
9.066600315465055360e+01,7.327235815237067129e+01,1.196007808168154440e+02
7.997042451171803634e+01,8.026743193211800076e+01,1.028754445917367235e+02
6.854696716985708349e+01,8.780033120908485955e+01,8.799662171798080124e+01
9.175027323075141794e+01,8.636478433607354077e+01,6.934711161685616787e+01
6.736367321910303474e+01,8.322394105045196966e+01,7.427476176649759054e+01
6.396548993171549569e+01,7.850401493621636462e+01,7.370920701430799227e+01
7.059021254992326533e+01,7.379008873612529840e+01,7.313429048827818235e+01
7.304549703657279736e+01,9.958875065773608526e+01,6.535603295123570433e+01
9.849602588882966359e+01,6.792450065749302723e+01,6.672919483968735221e+01
1.158852078534485486e+02,6.663302957655641023e+01,1.221414217360115515e+02
8.734999095501549959e+01,6.755999568668180189e+01,1.038797211468216943e+02
6.923763430699763433e+01,8.637610230808331835e+01,9.310748911484431289e+01
6.186765651857105297e+01,1.173134962987104046e+02,7.584985302433993581e+01
7.336409092484645100e+01,1.073860790203731312e+02,8.144276894135647638e+01
6.463804461333883467e+01,1.128495785264316567e+02,7.969559162387882623e+01
7.455239502156769049e+01,1.135870296448576369e+02,7.928592141877294353e+01
9.431982589397436811e+01,1.102312871242717875e+02,8.304760769026660228e+01
6.902329804977875938e+01,1.122204764595330602e+02,1.112422325819151183e+02
7.374022288145162918e+01,9.998558818116387670e+01,8.691375064207512935e+01
7.079283848485182773e+01,8.320819578470248246e+01,7.821088941012729379e+01
6.673183636593869039e+01,1.037915262601475774e+02,6.675860496952321910e+01
6.883176186948598740e+01,8.019481400158340989e+01,7.333572452747212367e+01
9.367312283336251255e+01,7.884679349166208340e+01,8.557088921746539256e+01
8.347392999043137252e+01,7.174746786258772602e+01,7.144904015962949018e+01
5.661377292401984107e+01,7.560992215689884688e+01,8.059656701473953433e+01
7.344243758023881696e+01,7.736183633834887985e+01,7.172465561013856927e+01
7.123715296120384721e+01,7.516238843560482508e+01,8.031445659459754438e+01
7.992004841138047766e+01,6.451010335426229858e+01,8.780958154620154232e+01
7.892329541715372443e+01,6.920011562519069059e+01,8.951422838752537814e+01
8.305785411808849972e+01,8.024785422311512662e+01,7.141908424760008245e+01
8.040330184610280639e+01,1.031309982201711080e+02,7.456024587131288683e+01
6.758846300390416673e+01,1.037898321190403550e+02,6.884046827423422599e+01
7.205101438651706758e+01,8.177920119405642652e+01,6.536996091222013661e+01
6.861869759665181334e+01,7.987629752499456970e+01,5.698510845727663821e+01
6.801899484400773588e+01,6.789733594664548377e+01,6.702153136368409037e+01
8.247174018391625339e+01,8.524314143257194587e+01,6.940187533976815359e+01
1.079431295814866587e+02,8.769870187457519251e+01,9.344142105786231411e+01
6.868910465000790566e+01,1.099003291422643116e+02,7.377259700864127012e+01
6.924447496737452923e+01,1.016749619904869917e+02,7.465370278298468065e+01
