cosiota_samples,planck_cosiota_samples,shoes_cosiota_samples
-7.356994720553358125e-01,-9.095135152426901959e-01,-9.473907731077668704e-01
-5.172501967430949144e-01,-9.796420340837331819e-01,-8.162011541496869693e-01
-9.247466713411364170e-01,-9.810756717623523304e-01,-8.816171578495526351e-01
-8.011320613295469517e-01,-9.626026492282695468e-01,-9.797608059316610385e-01
-7.400462679143510192e-01,-9.666483660873060879e-01,-9.362867287669214278e-01
-7.044157655187447409e-01,-9.831292755793827887e-01,-9.603565790536672253e-01
-9.105444336602994682e-01,-9.831901664121517337e-01,-9.603523519914218820e-01
-6.119300564985490354e-01,-9.163167951541503209e-01,-8.983672797047651537e-01
-9.869237804520696322e-01,-9.725526345500067338e-01,-8.818433769344813378e-01
-9.150613428227374335e-01,-9.442799851525397470e-01,-9.020114712252325084e-01
-9.327055303306063250e-01,-8.358148102884694897e-01,-9.021496339893438909e-01
-9.337988774730788810e-01,-9.371943433037669413e-01,-8.461261041867721433e-01
-7.712652346910671142e-01,-9.711785532232306561e-01,-9.319634497156672470e-01
-9.424259047221279495e-01,-8.975998881131443952e-01,-8.975232567594242372e-01
-8.524659821408054894e-01,-9.649036534074262317e-01,-8.728142955541278170e-01
-4.390434731214791775e-01,-9.770917702319489306e-01,-9.571894668526963468e-01
-9.799676534825623175e-01,-9.831292755793827887e-01,-8.357806903281100874e-01
-6.158952595254161277e-01,-9.457923656431774795e-01,-8.683892035739009252e-01
-8.425147613348670239e-01,-9.018438788226735836e-01,-8.576210930820841183e-01
-9.271622081632722168e-01,-8.822006834527268415e-01,-7.517115917207735087e-01
-8.928860137370446814e-01,-8.780564669884771689e-01,-8.881182505282538830e-01
-7.420778059644085323e-01,-9.888541724912967013e-01,-9.077916089934803257e-01
-8.788499417848943951e-01,-9.615218533792676547e-01,-9.496472761519396677e-01
-5.456596483447652135e-01,-9.492816846734880576e-01,-9.383072854597847012e-01
-6.476495971503396509e-01,-9.343825426038524506e-01,-9.601418850320699860e-01
-8.782877991311511812e-01,-9.881581432835666590e-01,-7.617676125455398184e-01
-6.814806008989687802e-01,-9.409475701480126686e-01,-9.081438473849565707e-01
-6.338165430795756894e-01,-9.899589568106139659e-01,-9.073376813174880429e-01
-3.936018453326105559e-01,-9.976721897900213687e-01,-8.217950387368507803e-01
-8.838445911179951819e-01,-9.375926008247089660e-01,-9.698732326907506529e-01
-8.870620708982845937e-01,-9.713000366445605493e-01,-9.197795785805374935e-01
-9.578847922329211118e-01,-8.931877968532652146e-01,-8.807788448202532594e-01
-7.174888012335733922e-01,-9.152341553489944381e-01,-9.673923425931960640e-01
-5.500244167014242125e-01,-9.614702990162377061e-01,-8.707896750088431892e-01
-8.749441088751928053e-01,-9.580821866305727630e-01,-9.839758303372222459e-01
-7.939237206670385349e-01,-9.163903855125035136e-01,-9.123240433529081761e-01
-8.194115980369917063e-01,-9.060040127064019622e-01,-8.382752561976160033e-01
-7.871650058478352197e-01,-8.736493849176116822e-01,-9.316432638960134849e-01
-7.490015486321601745e-01,-9.961531143261393995e-01,-8.175226469969433252e-01
-8.835100595181324401e-01,-9.765756275703844080e-01,-9.441424502247938166e-01
-9.100983937226442277e-01,-9.931955485365038250e-01,-9.009995750739033804e-01
-8.997523417471966489e-01,-9.763995311432456248e-01,-9.746144051312343182e-01
-3.905868027671646758e-01,-9.675731155782180126e-01,-7.869088859004573777e-01
-7.928668392749900207e-01,-9.098610619749573081e-01,-8.844392677362326038e-01
-9.342926927516711499e-01,-9.818402398616168369e-01,-8.718058483211670318e-01
-8.856638081218808356e-01,-9.463116068296235639e-01,-8.359821007631196288e-01
-9.393812058565519374e-01,-9.264432503327725277e-01,-8.392964120166024333e-01
-6.991212398934275596e-01,-9.640600854200579439e-01,-7.543609523469638756e-01
-7.783650837594685568e-01,-9.572638098264516504e-01,-9.568596734749371668e-01
-6.936961779266026529e-01,-8.680100295391829368e-01,-9.405827527180130598e-01
-8.226569249596419331e-01,-8.812443067453130663e-01,-9.282979295137449016e-01
-7.808784019494611206e-01,-9.942756929835291357e-01,-9.793835053907655741e-01
-7.367424424294243268e-01,-9.588524110078802121e-01,-8.951893189240072157e-01
-8.508279607350522911e-01,-9.421049364160450912e-01,-8.407031595147346215e-01
-9.132196519139427204e-01,-8.767789455619687811e-01,-9.603059010490826441e-01
-9.401772944866921833e-01,-9.451134897399996460e-01,-9.445503399026540237e-01
-9.801874045307833461e-01,-9.538740190935848240e-01,-8.424678524249221701e-01
-6.077054252673348422e-01,-8.889785612998615250e-01,-8.663431838171407051e-01
-9.377776648600396614e-01,-9.333836967089811365e-01,-8.952797785297785804e-01
-6.822514031110290533e-01,-8.516961263587887743e-01,-8.861114167361185956e-01
-9.837957964435386504e-01,-9.136370452063019565e-01,-9.108881133516441020e-01
-9.773509659603046851e-01,-9.634414827076167587e-01,-9.229764473691300930e-01
-8.627212372540289387e-01,-8.891937571562987808e-01,-9.438950621554541565e-01
-8.492912397166040295e-01,-9.898218158805343059e-01,-9.217869004525676146e-01
-9.995852840652164062e-01,-8.936947606612509754e-01,-8.959205940280761116e-01
8.697510595407464962e-01,-9.519857284162570599e-01,-9.161169246765984431e-01
-8.461241829299988026e-01,-9.707861041697052329e-01,-9.638632791395297383e-01
-9.261840586396992148e-01,-9.939010591935224515e-01,-9.424480095381925215e-01
-9.726336848207690622e-01,-9.508851236723018241e-01,-9.027486327074524253e-01
-9.766741871861447377e-01,-8.997110359798342616e-01,-8.835750624958462751e-01
-9.321712633572385442e-01,-8.713547837093182924e-01,-9.020791733605791896e-01
-9.093090990401709872e-01,-9.738097872853826997e-01,-8.909080074815688421e-01
-8.489756481052994630e-01,-9.918044899098809042e-01,-9.869508248632410385e-01
-7.239174633013610860e-01,-9.718750457861455860e-01,-9.597302547891527480e-01
-9.401492462076673773e-01,-9.833388421311042293e-01,-8.535149385693759916e-01
-9.822463027085749365e-01,-8.690734224982595846e-01,-9.320584779250519203e-01
-6.282778613899961950e-01,-9.717275354999668213e-01,-8.979866536337481886e-01
-6.055609992471123748e-01,-9.225463785256611260e-01,-9.114331158433230939e-01
-7.852243160776296582e-01,-9.020516112254204355e-01,-9.339697877757017208e-01
-5.984002183693516441e-01,-9.914432713234893058e-01,-9.773311017515587951e-01
-8.894216358728003202e-01,-9.800296041006161252e-01,-9.367113447357514611e-01
-9.349211081191742823e-01,-9.460674253337806316e-01,-7.981200691886237708e-01
-9.180979775019109113e-01,-9.615797983152402084e-01,-8.256340660451834124e-01
-8.994606133007604365e-01,-9.824021457464973128e-01,-8.505332800162861417e-01
-4.785366207257853444e-01,-9.506570727241951957e-01,-7.711556260112744088e-01
-7.014978633346864445e-01,-8.751119568677395710e-01,-8.391101019922846405e-01
-9.153218808616142566e-01,-9.262682938710391500e-01,-8.802391115336861693e-01
-6.272909036188184517e-01,-9.954924752489620055e-01,-9.002523268630692188e-01
-8.745853205685804044e-01,-7.962952645498013737e-01,-9.167576579823006888e-01
-6.735907301873214070e-01,-9.934782792158367570e-01,-8.353502277487327987e-01
-9.859521728426287046e-01,-9.564612999702604146e-01,-8.518019355772685763e-01
-8.488121419691398994e-01,-9.745771270986465229e-01,-9.786747562838300496e-01
-7.219632688096406792e-01,-9.943308180913437155e-01,-9.043864068607114781e-01
-9.841247222404598816e-01,-8.783209488862776526e-01,-9.917303038066080934e-01
-8.013990154544802236e-01,-9.025018346155803117e-01,-9.278330645728394277e-01
-5.837245522503428097e-01,-9.451339371264191325e-01,-7.990766241037585704e-01
-7.364312490967105385e-01,-9.554931556755656974e-01,-9.343738664282708051e-01
-8.500263910720282645e-01,-9.807319995353109832e-01,-9.196625355578434968e-01
-9.378206289710631083e-01,-8.580866953785510898e-01,-8.648805715046810061e-01
-8.374600604618569477e-01,-9.833738743513847913e-01,-8.421200701159827773e-01
-9.831658325763548145e-01,-9.426220432771099667e-01,-8.499638866948231453e-01
-8.975039431368296849e-01,-9.715462891768993359e-01,-8.631053390054688190e-01
-8.483026116310049547e-01,-9.574907336598490470e-01,-9.408112831538010257e-01
-9.820045050796422093e-01,-8.724286374874343775e-01,-8.054807887284540779e-01
-8.441098861287819055e-01,-8.935976941847687538e-01,-8.754833567939943606e-01
-8.559514568822476077e-01,-9.701573227923865339e-01,-8.981225658196607675e-01
-6.066315894237963580e-01,-9.546954120740720473e-01,-8.630078525324248462e-01
-7.485018509801382169e-01,-9.811887291306892189e-01,-8.101816247336829369e-01
-7.850006740204806821e-01,-9.243210962411614329e-01,-9.809471017171578211e-01
-9.720552174794138134e-01,-9.665981824387097632e-01,-9.217111051543208644e-01
-8.561242340646897375e-01,-8.929126911205138573e-01,-8.805833120370177847e-01
-7.138730494567065987e-01,-9.526450260952258331e-01,-7.982329417304643293e-01
-6.853633629868093324e-01,-9.578375708057443871e-01,-8.538972412220457997e-01
-9.788636662370766572e-01,-9.564035733819461482e-01,-9.417378147896642293e-01
-6.288967726056974294e-01,-9.661062532417582505e-01,-6.571953036714404117e-01
-9.326921185386735091e-01,-9.809683284090195965e-01,-8.038020022818715971e-01
-8.100974605468586054e-01,-8.950835708090245646e-01,-9.055642771102532240e-01
-8.689681450607302793e-01,-9.982162656643036591e-01,-8.855447484457301677e-01
-6.212082171442240286e-01,-9.984835364141573244e-01,-9.897867455101738710e-01
-9.309814158760568725e-01,-8.840649112081948591e-01,-9.450269665149121368e-01
-7.889371344954742016e-01,-9.683930509008101817e-01,-9.798571416458695671e-01
-9.782448164778531075e-01,-9.437105728287675799e-01,-9.825417279962882500e-01
-8.353461543789840738e-01,-9.991265102328783509e-01,-8.598905811254464737e-01
-9.391102650203302371e-01,-9.398983881600243562e-01,-9.176430474565377970e-01
-8.469578088914549996e-01,-9.719472235135604432e-01,-9.097882499928088285e-01
-7.917173152169257877e-01,-9.384090133618508967e-01,-8.111351512527904539e-01
-7.215190446280405068e-01,-9.586217496007556349e-01,-9.410842304203764774e-01
-9.798943048028332381e-01,-9.470730809674843265e-01,-8.234254438531689591e-01
-4.669906890975852876e-01,-9.969754420315105614e-01,-7.364003703185684202e-01
-8.396844545110745406e-01,-9.771988348505201705e-01,-8.352019942912285444e-01
-9.905255316257862708e-01,-9.981843782842974022e-01,-9.391743019347028598e-01
-5.579022291747194329e-01,-9.225867756124352947e-01,-9.460891965126666525e-01
-8.341456100137797369e-01,-9.643002900777377651e-01,-8.695479916918780194e-01
-7.442428722510031625e-01,-9.775772916628288067e-01,-8.383335661950799267e-01
-9.660346588106442089e-01,-8.103153034623581386e-01,-9.817529162384660557e-01
-7.295498761437966273e-01,-9.645054105090387075e-01,-8.646720138109831311e-01
9.519086498586099010e-01,-9.733637506930015171e-01,-8.467447147572975119e-01
-8.790937233899341896e-01,-9.924997042381301648e-01,-8.440333948397553687e-01
-8.160132364323359200e-01,-9.841975095343613589e-01,-9.137289852486162323e-01
-9.132713598839933278e-01,-8.996573534762389857e-01,-8.930845203541997179e-01
-9.545372872407653642e-01,-8.926024228754204648e-01,-8.212612101272529497e-01
-8.499191931169728376e-01,-8.550810517701048497e-01,-7.934680501908063510e-01
-9.792159866105620836e-01,-8.663442322849929100e-01,-8.298451100510670919e-01
-8.835532017950471495e-01,-9.757389565525593778e-01,-8.509788047611872575e-01
-9.745914339778950497e-01,-9.807954895026752551e-01,-8.899449035289599408e-01
-9.801248000932083482e-01,-9.770488067191414050e-01,-8.580886153249684956e-01
-6.622099636165800218e-01,-9.432791462794474224e-01,-9.961255052161429591e-01
-8.595492143410787822e-01,-8.103294892748301725e-01,-9.369224563122542371e-01
-5.464201604915410737e-01,-9.756397584173244208e-01,-9.072656343280380842e-01
-8.470381794824124455e-01,-9.906129464072045421e-01,-8.991132165752973027e-01
-6.579386896996731737e-01,-9.513682363636344341e-01,-9.578234926886752820e-01
-7.328135653295089202e-01,-9.745270317690726269e-01,-8.347574562157837885e-01
-9.420864031590411303e-01,-9.850584255104346543e-01,-8.984988692282736000e-01
-5.499488930174871726e-01,-8.656489528445141524e-01,-9.377698135141891989e-01
-3.881316480674262825e-01,-9.450431477203659059e-01,-9.928737980533431928e-01
-9.172590227683115049e-01,-9.110160101962850865e-01,-8.074865871206611256e-01
-7.080937026620360841e-01,-9.681690258390102111e-01,-8.924973430036278188e-01
-6.817565501517381943e-01,-9.830864004175354776e-01,-9.054000600251940201e-01
-9.587817513914738132e-01,-9.805127872309368220e-01,-9.426644876596459444e-01
-4.369231605055707846e-01,-9.888363229024069723e-01,-7.206242770189811297e-01
-9.099439290384948587e-01,-9.584574267318423102e-01,-9.206288447201045333e-01
-8.575710792244198855e-01,-9.776615568285718094e-01,-8.346548408558241983e-01
-6.694257754631802726e-01,-9.615129956696426561e-01,-9.112285130250322718e-01
-8.515217722918499987e-01,-9.746789928192701735e-01,-9.445571521348880006e-01
-9.313430349980719170e-01,-8.519785194256471739e-01,-9.467592314637482964e-01
-6.122537365143750909e-01,-9.671748306348957325e-01,-9.290215560446335452e-01
-8.839354180259806348e-01,-9.756357066236087672e-01,-8.509138754764911106e-01
-7.550593067908919487e-01,-9.322176265257516858e-01,-8.926797365592060718e-01
-9.522442966885152904e-01,-9.722284473588403975e-01,-9.531402321466079242e-01
-9.557344606037126988e-01,-9.660791272268225427e-01,-8.819912785088974694e-01
-9.692354699045251376e-01,-9.495299146349728270e-01,-9.801835288571657534e-01
-8.165986371901564622e-01,-9.431491724875722404e-01,-8.869887993441255558e-01
-5.425153090725133298e-01,-9.535369877233751401e-01,-9.759089256526277678e-01
-9.455004385075801432e-01,-9.320475779494989954e-01,-9.493642097684406034e-01
-9.422032709315134591e-01,-8.801349197923133971e-01,-8.691139569046041347e-01
-8.791814264931931966e-01,-9.851459075811368482e-01,-8.488056758707954730e-01
-6.975921866152732242e-01,-8.925332279907691735e-01,-9.705745510843439838e-01
-8.561687402892492749e-01,-9.340471194688820811e-01,-9.830319612967967080e-01
-8.906540027296023787e-01,-9.927903092651225725e-01,-9.475395566011820536e-01
-5.592162058691163562e-01,-9.057627685848232968e-01,-8.760997113902104783e-01
-7.439055852032032679e-01,-9.806613661229189871e-01,-9.371310844610306612e-01
-6.921403020538693385e-01,-9.675147894887802247e-01,-9.007698887542747723e-01
-7.597580134948940245e-01,-9.426753960449579806e-01,-8.582226453651933262e-01
-9.446096332416911157e-01,-9.957465933147618964e-01,-7.868480191589610762e-01
4.715292082806465945e-01,-9.342780131199234228e-01,-8.215413331598042657e-01
-9.022496929560248624e-01,-9.892918476089416213e-01,-7.714404693141873048e-01
-9.869646063788115598e-01,-9.686031882820890226e-01,-9.865504784475259692e-01
-8.155246684850526728e-01,-9.929649420230919343e-01,-7.777964646853482433e-01
-7.000933837175860042e-01,-9.862296999210502513e-01,-8.289481308645779700e-01
-9.741208784199146820e-01,-9.936550854009404965e-01,-9.592975813127473383e-01
-8.724704185164271486e-01,-9.455728504524505418e-01,-9.364534119969096793e-01
-9.202914644597798288e-01,-9.815972446414310548e-01,-9.753650061692262785e-01
-6.059766761771618881e-01,-9.753066187404692000e-01,-8.950037498484602061e-01
-8.304379160266107673e-01,-8.896955550659522149e-01,-8.781845665146233992e-01
-9.322850993693443389e-01,-8.811529935518986889e-01,-9.024980804327542572e-01
-9.934533171655351991e-01,-9.771253556835907128e-01,-8.940168533495400638e-01
-8.397461179444950519e-01,-9.685357794038491619e-01,-9.101936729829591677e-01
-7.647125803075505157e-01,-9.969494245564587409e-01,-8.124694830333313300e-01
-7.402192204033850587e-01,-9.536587510561567171e-01,-9.130395526702297371e-01
-8.187257295726069195e-01,-9.816091773440209778e-01,-8.798504706922783969e-01
-8.194928317662869555e-01,-9.956880630699687096e-01,-8.929077048606096634e-01
-8.590469851666183709e-01,-9.104520172268240064e-01,-8.769733710447668029e-01
-9.371965242921765915e-01,-9.772975088713851122e-01,-8.946809866318941040e-01
-9.846343289114587449e-01,-8.455768163538375237e-01,-9.280869449986527409e-01
-8.796894090801702371e-01,-9.929062140701186978e-01,-8.273287033161627058e-01
-6.965808808049628320e-01,-9.793687635654638735e-01,-8.568435307257908917e-01
-8.761579977658782159e-01,-9.054682561467181090e-01,-9.531871194989760543e-01
-5.936250121821549097e-01,-9.503060195676580335e-01,-9.089699034025169322e-01
-9.424774509019375746e-01,-9.846997142679113635e-01,-9.207365492442463051e-01
-9.073204399036521872e-01,-8.688916745706816158e-01,-8.872891177735593438e-01
-9.145788298693812157e-01,-9.714847791255285525e-01,-8.733141246680128367e-01
-7.262753685542142623e-01,-9.218799021645041059e-01,-9.583356169112245970e-01
-9.296921528850580208e-01,-9.424950086736012533e-01,-8.866853725658417895e-01
-8.735617816691769733e-01,-9.750786344055243360e-01,-8.981626313838315667e-01
-9.525293951659378200e-01,-9.993390225846354724e-01,-8.573633829420754804e-01
-7.717693472135922494e-01,-8.752427474279959041e-01,-9.918962119159369095e-01
-7.487659965199202627e-01,-9.268873371659053229e-01,-9.011225257151939116e-01
-9.600063031427324978e-01,-9.672268109211686893e-01,-8.838275995785243033e-01
-7.123156244918336100e-01,-9.583414484272262390e-01,-8.149084484079336388e-01
